"","Combination","Subtype","Activity"
"2268","Pictilisib + Luminespib","HER2+",-0.120218668413159
"2269","Pictilisib + MK-1775","HER2+",-0.124681894321962
"2270","Pictilisib + MK-2206","HER2+",-0.375540643627096
"2271","Pictilisib + Navitoclax","HER2+",0.0761007230688161
"2272","Pictilisib + Nilotinib","HER2+",0.183957990628951
"2273","Pictilisib + NU7441","HER2+",0.451343102707575
"2274","Pictilisib + Nutlin-3a (-)","HER2+",-0.0435569907198913
"2275","Pictilisib + Olaparib","HER2+",0.0102357887962852
"2276","Pictilisib + OSI-027","HER2+",-0.0323944270058613
"2277","Pictilisib + Paclitaxel","HER2+",-0.0148318766382636
"2278","Pictilisib + Palbociclib","HER2+",0.124800563103787
"2279","Pictilisib + PD173074","HER2+",0.158426121446632
"2280","Pictilisib + PF-4708671","HER2+",0.109984449746116
"2281","Pictilisib + Ribociclib","HER2+",-0.0546257684591812
"2282","Pictilisib + RO-3306","HER2+",-0.0518860476763386
"2283","Pictilisib + Sapitinib","HER2+",0.114810073920829
"2284","Pictilisib + SB216763","HER2+",-0.0193024453331243
"2285","Pictilisib + SCH772984","HER2+",-0.0205648138560494
"2286","Pictilisib + Sorafenib","HER2+",-0.164912244891312
"2287","Pictilisib + Taselisib","HER2+",-0.650542892577351
"2288","Pictilisib + Temozolomide","HER2+",-0.0134145820931646
"2289","Pictilisib + Tozasertib","HER2+",0.0588344696999592
"2290","Pictilisib + Trametinib","HER2+",0.00919296938654095
"2291","Pictilisib + Uprosertib","HER2+",-0.199605399782459
"2292","Pictilisib + Venetoclax","HER2+",0.0661345203434998
"2293","Pictilisib + Vorinostat","HER2+",0.186782867352193
"2294","Pictilisib + Wee1 Inhibitor","HER2+",0.0182234679984395
"2295","Pictilisib + ZM447439","HER2+",0.256417350605977
"2296","Sapitinib + 5-Fluorouracil","HER2+",0.0710617293895153
"2297","Sapitinib + Afatinib","HER2+",-0.615023866996585
"2298","Sapitinib + Alisertib","HER2+",0.28340299600559
"2299","Sapitinib + Alpelisib","HER2+",0.0267772462779627
"2300","Sapitinib + Axitinib","HER2+",-0.141891411507787
"2301","Sapitinib + AZD6482","HER2+",0.129509831848653
"2302","Sapitinib + AZD7762","HER2+",-0.0181014836454812
"2303","Sapitinib + AZD8055","HER2+",-0.0902745270270889
"2304","Sapitinib + BI-2536","HER2+",0.405640313343449
"2305","Sapitinib + Bortezomib","HER2+",-0.239393443736593
"2306","Sapitinib + Camptothecin","HER2+",0.180124108953811
"2307","Sapitinib + Cisplatin","HER2+",0.144825768978777
"2308","Sapitinib + Crizotinib","HER2+",0.256471073128128
"2309","Sapitinib + Dabrafenib","HER2+",0.0252811719426101
"2310","Sapitinib + Docetaxel","HER2+",-0.199250690183364
"2311","Sapitinib + Doramapimod","HER2+",0.0688899859832371
"2312","Sapitinib + Entinostat","HER2+",0.0661468762349181
"2313","Sapitinib + Gemcitabine","HER2+",0.00278895399085914
"2314","Sapitinib + GSK269962A","HER2+",-0.370045803371558
"2315","Sapitinib + JQ1","HER2+",0.310293146929409
"2316","Sapitinib + KU-55933","HER2+",0.0787513305975237
"2317","Sapitinib + Lapatinib","HER2+",-0.332060896606657
"2318","Sapitinib + Linsitinib","HER2+",0.048471980874283
"2319","Sapitinib + Luminespib","HER2+",-0.242920687057635
"2320","Sapitinib + MK-1775","HER2+",-0.220963271376776
"2321","Sapitinib + MK-2206","HER2+",-0.212499416184581
"2322","Sapitinib + Navitoclax","HER2+",0.43453306417617
"2323","Sapitinib + Nilotinib","HER2+",0.101062680090776
"2324","Sapitinib + NU7441","HER2+",0.526913957351279
"2325","Sapitinib + Nutlin-3a (-)","HER2+",0.0436779967432123
"2326","Sapitinib + Olaparib","HER2+",-0.0775191133740118
"2327","Sapitinib + OSI-027","HER2+",-0.0808441676597939
"2328","Sapitinib + Paclitaxel","HER2+",-0.103706765851527
"2329","Sapitinib + Palbociclib","HER2+",0.139703412039604
"2330","Sapitinib + PD173074","HER2+",0.00870254469427085
"2331","Sapitinib + PF-4708671","HER2+",-0.0270280285221114
"2332","Sapitinib + Pictilisib","HER2+",-0.164275960371189
"2333","Sapitinib + Ribociclib","HER2+",-0.0620300431076444
"2334","Sapitinib + RO-3306","HER2+",0.0789155707407505
"2335","Sapitinib + SB216763","HER2+",0.0454308876569237
"2336","Sapitinib + SCH772984","HER2+",0.0901881682952384
"2337","Sapitinib + Sorafenib","HER2+",-0.226253945944507
"2338","Sapitinib + Taselisib","HER2+",-0.179212036158933
"2339","Sapitinib + Temozolomide","HER2+",0.0327589765245098
"2340","Sapitinib + Tozasertib","HER2+",0.108785888771101
"2341","Sapitinib + Trametinib","HER2+",-0.0212047495771671
"2342","Sapitinib + Uprosertib","HER2+",-0.0537960543827087
"2343","Sapitinib + Venetoclax","HER2+",0.00803834785660402
"2344","Sapitinib + Vorinostat","HER2+",0.201221107654646
"2345","Sapitinib + Wee1 Inhibitor","HER2+",-0.187691278834677
"2346","Sapitinib + ZM447439","HER2+",0.288580216730962
"2347","Taselisib + 5-Fluorouracil","HER2+",0.106741110309328
"2348","Taselisib + Afatinib","HER2+",-0.150668832839908
"2349","Taselisib + Alisertib","HER2+",0.217864311955865
"2350","Taselisib + Alpelisib","HER2+",-0.271899617288352
"2351","Taselisib + Axitinib","HER2+",-0.246238986980043
"2352","Taselisib + AZD6482","HER2+",0.0198566668716334
"2353","Taselisib + AZD7762","HER2+",0.0701417518588286
"2354","Taselisib + AZD8055","HER2+",-0.0818051917405655
"2355","Taselisib + BI-2536","HER2+",0.421931527040062
"2356","Taselisib + Bortezomib","HER2+",-0.269570613452612
"2357","Taselisib + Camptothecin","HER2+",0.162486472859939
"2358","Taselisib + Cisplatin","HER2+",0.112426471926071
"2359","Taselisib + Crizotinib","HER2+",0.00956436567917477
"2360","Taselisib + Dabrafenib","HER2+",-0.00819925223493147
"2361","Taselisib + Docetaxel","HER2+",-0.232175906034139
"2362","Taselisib + Doramapimod","HER2+",0.0795358853986314
"2363","Taselisib + Entinostat","HER2+",0.125334798606277
"2364","Taselisib + Gemcitabine","HER2+",-0.0147270163312742
"2365","Taselisib + GSK269962A","HER2+",-0.280973994004631
"2366","Taselisib + JQ1","HER2+",0.238666212582968
"2367","Taselisib + KU-55933","HER2+",0.0301581199296455
"2368","Taselisib + Lapatinib","HER2+",-0.174946868028147
"2369","Taselisib + Linsitinib","HER2+",0.0242231442765086
"2370","Taselisib + Luminespib","HER2+",-0.254657432737498
"2371","Taselisib + MK-1775","HER2+",-0.280249163043316
"2372","Taselisib + MK-2206","HER2+",-0.367320844923812
"2373","Taselisib + Navitoclax","HER2+",0.231790330535682
"2374","Taselisib + Nilotinib","HER2+",0.0457739842368356
"2375","Taselisib + NU7441","HER2+",0.47288840168808
"2376","Taselisib + Nutlin-3a (-)","HER2+",-0.0266768578567653
"2377","Taselisib + Olaparib","HER2+",-0.0183470295940503
"2378","Taselisib + OSI-027","HER2+",-0.107523311774047
"2379","Taselisib + Paclitaxel","HER2+",-0.192937356835397
"2380","Taselisib + Palbociclib","HER2+",0.154972030014129
"2381","Taselisib + PD173074","HER2+",0.0421050111021227
"2382","Taselisib + PF-4708671","HER2+",-0.173863673522695
"2383","Taselisib + Pictilisib","HER2+",-0.496099825810405
"2384","Taselisib + Ribociclib","HER2+",-0.0699742950913017
"2385","Taselisib + RO-3306","HER2+",-0.0695527133060305
"2386","Taselisib + Sapitinib","HER2+",0.0205252162402771
"2387","Taselisib + SB216763","HER2+",-0.0214175852307111
"2388","Taselisib + SCH772984","HER2+",0.367736494991694
"2389","Taselisib + Sorafenib","HER2+",-0.291146012359939
"2390","Taselisib + Temozolomide","HER2+",0.0124010285900585
"2391","Taselisib + Tozasertib","HER2+",0.061033642572298
"2392","Taselisib + Trametinib","HER2+",0.068796183788199
"2393","Taselisib + Uprosertib","HER2+",-0.262112466094978
"2394","Taselisib + Venetoclax","HER2+",0.057048640552284
"2395","Taselisib + Vorinostat","HER2+",0.135700021465532
"2396","Taselisib + Wee1 Inhibitor","HER2+",-0.170616429179793
"2397","Taselisib + ZM447439","HER2+",0.330016158391889
"2398","Temozolomide + 5-Fluorouracil","HER2+",0.0676398177108633
"2399","Temozolomide + Afatinib","HER2+",-0.0243078381497893
"2400","Temozolomide + Alisertib","HER2+",-0.0640548575404373
"2401","Temozolomide + Alpelisib","HER2+",-0.141135683045961
"2402","Temozolomide + Axitinib","HER2+",-0.173869362005664
"2403","Temozolomide + AZD6482","HER2+",0.0594060196449876
"2404","Temozolomide + AZD7762","HER2+",-0.0272687976920042
"2405","Temozolomide + AZD8055","HER2+",-0.102832976731812
"2406","Temozolomide + BI-2536","HER2+",0.0165418792008557
"2407","Temozolomide + Bortezomib","HER2+",-0.150114760843078
"2408","Temozolomide + Camptothecin","HER2+",0.213203499410206
"2409","Temozolomide + Cisplatin","HER2+",0.127470279034897
"2410","Temozolomide + Crizotinib","HER2+",-0.0143132112980913
"2411","Temozolomide + Dabrafenib","HER2+",-0.0195125876505034
"2412","Temozolomide + Docetaxel","HER2+",-0.185165428452523
"2413","Temozolomide + Doramapimod","HER2+",0.0298575821337525
"2414","Temozolomide + Entinostat","HER2+",-0.16783049960968
"2415","Temozolomide + Gemcitabine","HER2+",0.0397247608699168
"2416","Temozolomide + GSK269962A","HER2+",-0.117214079401686
"2417","Temozolomide + JQ1","HER2+",-0.0432715792316957
"2418","Temozolomide + KU-55933","HER2+",-0.100374754042101
"2419","Temozolomide + Lapatinib","HER2+",-0.0878320958347293
"2420","Temozolomide + Linsitinib","HER2+",0.0479060104947029
"2421","Temozolomide + Luminespib","HER2+",-0.0657963592939247
"2422","Temozolomide + MK-1775","HER2+",-0.0986110653727313
"2423","Temozolomide + MK-2206","HER2+",-0.246323777940637
"2424","Temozolomide + Navitoclax","HER2+",-0.153690158241963
"2425","Temozolomide + Nilotinib","HER2+",-0.348237558226775
"2426","Temozolomide + NU7441","HER2+",0.0466250128515765
"2427","Temozolomide + Nutlin-3a (-)","HER2+",-0.061517878087564
"2428","Temozolomide + Olaparib","HER2+",-0.0512388811733916
"2429","Temozolomide + OSI-027","HER2+",-0.0817499024197864
"2430","Temozolomide + Paclitaxel","HER2+",-0.134183143662682
"2431","Temozolomide + Palbociclib","HER2+",0.05484277819887
"2432","Temozolomide + PD173074","HER2+",-0.0603979054310412
"2433","Temozolomide + PF-4708671","HER2+",-0.112679051959824
"2434","Temozolomide + Pictilisib","HER2+",-0.00864380431173862
"2435","Temozolomide + Ribociclib","HER2+",-0.109304068896971
"2436","Temozolomide + RO-3306","HER2+",0.106382203962291
"2437","Temozolomide + Sapitinib","HER2+",-0.145755442394554
"2438","Temozolomide + SB216763","HER2+",0.00881399606665422
"2439","Temozolomide + SCH772984","HER2+",0.0284004570881216
"2440","Temozolomide + Sorafenib","HER2+",-0.0169804029736907
"2441","Temozolomide + Taselisib","HER2+",-0.11952939325132
"2442","Temozolomide + Tozasertib","HER2+",0.0489055050049269
"2443","Temozolomide + Trametinib","HER2+",0.0119679255364464
"2444","Temozolomide + Uprosertib","HER2+",0.0486036880203413
"2445","Temozolomide + Venetoclax","HER2+",-0.0492134607053485
"2446","Temozolomide + Vorinostat","HER2+",-0.0564531163541311
"2447","Temozolomide + Wee1 Inhibitor","HER2+",-0.131055762839587
"2448","Temozolomide + ZM447439","HER2+",0.0916853573339789
"2449","Trametinib + 5-Fluorouracil","HER2+",0.0711395989215206
"2450","Trametinib + Afatinib","HER2+",0.099166170964444
"2451","Trametinib + Alisertib","HER2+",0.0520950613275969
"2452","Trametinib + Alpelisib","HER2+",-0.118913695116343
"2453","Trametinib + Axitinib","HER2+",0.00979151101556878
"2454","Trametinib + AZD6482","HER2+",0.0869676578401643
"2455","Trametinib + AZD7762","HER2+",-0.038679728424291
"2456","Trametinib + AZD8055","HER2+",-0.191708801931945
"2457","Trametinib + BI-2536","HER2+",0.0937393217497945
"2458","Trametinib + Bortezomib","HER2+",-0.128583076282063
"2459","Trametinib + Camptothecin","HER2+",0.231349882146678
"2460","Trametinib + Cisplatin","HER2+",0.174488001596327
"2461","Trametinib + Crizotinib","HER2+",0.0954682224511604
"2462","Trametinib + Dabrafenib","HER2+",-0.0460253099807441
"2463","Trametinib + Docetaxel","HER2+",-0.22474403502203
"2464","Trametinib + Doramapimod","HER2+",0.102327546766521
"2465","Trametinib + Entinostat","HER2+",0.0612378612184586
"2466","Trametinib + Gemcitabine","HER2+",0.0342650424028414
"2467","Trametinib + GSK269962A","HER2+",-0.12665566870576
"2468","Trametinib + JQ1","HER2+",0.14876165785191
"2469","Trametinib + KU-55933","HER2+",-0.119488397403226
"2470","Trametinib + Lapatinib","HER2+",0.0412719735393837
"2471","Trametinib + Linsitinib","HER2+",0.0566863964810352
"2472","Trametinib + Luminespib","HER2+",-0.12823091048639
"2473","Trametinib + MK-1775","HER2+",-0.180765022984414
"2474","Trametinib + MK-2206","HER2+",-0.0415696550857897
"2475","Trametinib + Navitoclax","HER2+",0.140228216413982
"2476","Trametinib + Nilotinib","HER2+",-0.362170218379073
"2477","Trametinib + NU7441","HER2+",0.15481934842703
"2478","Trametinib + Nutlin-3a (-)","HER2+",-0.0135577248040737
"2479","Trametinib + Olaparib","HER2+",-0.19024138267769
"2480","Trametinib + OSI-027","HER2+",-0.173565073613174
"2481","Trametinib + Paclitaxel","HER2+",-0.252750557961715
"2482","Trametinib + Palbociclib","HER2+",0.0452280486215003
"2483","Trametinib + PD173074","HER2+",-0.146636377736753
"2484","Trametinib + PF-4708671","HER2+",-0.267600018644301
"2485","Trametinib + Pictilisib","HER2+",0.0868007698999511
"2486","Trametinib + Ribociclib","HER2+",-0.0130841511066939
"2487","Trametinib + RO-3306","HER2+",0.171248814934098
"2488","Trametinib + Sapitinib","HER2+",-0.15164169112891
"2489","Trametinib + SB216763","HER2+",0.161885392758698
"2490","Trametinib + SCH772984","HER2+",0.156835549493418
"2491","Trametinib + Sorafenib","HER2+",0.0732627586686971
"2492","Trametinib + Taselisib","HER2+",0.196448992126
"2493","Trametinib + Temozolomide","HER2+",0.000630100826131061
"2494","Trametinib + Tozasertib","HER2+",0.194180144416239
"2495","Trametinib + Uprosertib","HER2+",0.16512397843281
"2496","Trametinib + Venetoclax","HER2+",-0.033149164579156
"2497","Trametinib + Vorinostat","HER2+",0.0831185862582259
"2498","Trametinib + Wee1 Inhibitor","HER2+",-0.0829260316730885
"2499","Trametinib + ZM447439","HER2+",0.206242579390821
"2500","Vorinostat + 5-Fluorouracil","HER2+",0.093111321387628
"2501","Vorinostat + Afatinib","HER2+",0.224881736407187
"2502","Vorinostat + Alisertib","HER2+",0.374103171451706
"2503","Vorinostat + Alpelisib","HER2+",0.176225542430912
"2504","Vorinostat + Axitinib","HER2+",-0.0486026713755727
"2505","Vorinostat + AZD6482","HER2+",0.261863081506496
"2506","Vorinostat + AZD7762","HER2+",0.0769010840195924
"2507","Vorinostat + AZD8055","HER2+",-0.122329303612093
"2508","Vorinostat + BI-2536","HER2+",0.418126077826976
"2509","Vorinostat + Bortezomib","HER2+",-0.0996455382151437
"2510","Vorinostat + Camptothecin","HER2+",0.281357885023612
"2511","Vorinostat + Cisplatin","HER2+",0.180444109831101
"2512","Vorinostat + Crizotinib","HER2+",0.0128925672681701
"2513","Vorinostat + Dabrafenib","HER2+",-0.00463923756738046
"2514","Vorinostat + Docetaxel","HER2+",-0.160065418826936
"2515","Vorinostat + Doramapimod","HER2+",0.163254655451457
"2516","Vorinostat + Entinostat","HER2+",-0.0301775935960712
"2517","Vorinostat + Gemcitabine","HER2+",0.00382623097019465
"2518","Vorinostat + GSK269962A","HER2+",-0.0912832789409291
"2519","Vorinostat + JQ1","HER2+",0.493858568981584
"2520","Vorinostat + KU-55933","HER2+",0.087959521986808
"2521","Vorinostat + Lapatinib","HER2+",0.178431982755318
"2522","Vorinostat + Linsitinib","HER2+",0.0744070639207025
"2523","Vorinostat + Luminespib","HER2+",-0.0211544882952912
"2524","Vorinostat + MK-1775","HER2+",0.0809320571287686
"2525","Vorinostat + MK-2206","HER2+",-0.0747521636185087
"2526","Vorinostat + Navitoclax","HER2+",0.29711001231786
"2527","Vorinostat + Nilotinib","HER2+",-0.202598985133086
"2528","Vorinostat + NU7441","HER2+",0.482386279798332
"2529","Vorinostat + Nutlin-3a (-)","HER2+",0.0144855329634886
"2530","Vorinostat + Olaparib","HER2+",-0.0300576641151061
"2531","Vorinostat + OSI-027","HER2+",-0.0672387503729367
"2532","Vorinostat + Paclitaxel","HER2+",-0.101234571091255
"2533","Vorinostat + Palbociclib","HER2+",0.0622373514240156
"2534","Vorinostat + PD173074","HER2+",-0.0404018926880249
"2535","Vorinostat + PF-4708671","HER2+",-0.149449578177228
"2536","Vorinostat + Pictilisib","HER2+",0.00204559065552529
"2537","Vorinostat + Ribociclib","HER2+",-0.0911120473115341
"2538","Vorinostat + RO-3306","HER2+",0.133845869179864
"2539","Vorinostat + Sapitinib","HER2+",0.191659463640448
"2540","Vorinostat + SB216763","HER2+",0.0619296281370064
"2541","Vorinostat + SCH772984","HER2+",0.321125995321705
"2542","Vorinostat + Sorafenib","HER2+",0.077457037318141
"2543","Vorinostat + Taselisib","HER2+",0.0502233049233636
"2544","Vorinostat + Temozolomide","HER2+",0.00977409746844632
"2545","Vorinostat + Tozasertib","HER2+",0.226087044391576
"2546","Vorinostat + Trametinib","HER2+",0.116312132755513
"2547","Vorinostat + Uprosertib","HER2+",0.121130399256007
"2548","Vorinostat + Venetoclax","HER2+",0.0609669255802535
"2549","Vorinostat + Wee1 Inhibitor","HER2+",0.0715333225665062
"2550","Vorinostat + ZM447439","HER2+",0.552915004038936
"2551","5-Fluorouracil + Afatinib","TNBC",-0.0737049068890153
"2552","5-Fluorouracil + Alisertib","TNBC",-0.0115283072017259
"2553","5-Fluorouracil + Alpelisib","TNBC",-0.013362372680702
"2554","5-Fluorouracil + Axitinib","TNBC",-0.0963218914668235
"2555","5-Fluorouracil + AZD6482","TNBC",-0.0210265895838967
"2556","5-Fluorouracil + AZD7762","TNBC",0.122312172049678
"2557","5-Fluorouracil + AZD8055","TNBC",-0.0149459771395796
"2558","5-Fluorouracil + BI-2536","TNBC",0.00783556616660016
"2559","5-Fluorouracil + Bortezomib","TNBC",0.000411541137782881
"2560","5-Fluorouracil + Camptothecin","TNBC",-0.03455864261724
"2561","5-Fluorouracil + Cisplatin","TNBC",0.00474406425114797
"2562","5-Fluorouracil + Crizotinib","TNBC",-0.0754888472972723
"2563","5-Fluorouracil + Dabrafenib","TNBC",0.00144020245808039
"2564","5-Fluorouracil + Docetaxel","TNBC",-0.138007219569689
"2565","5-Fluorouracil + Doramapimod","TNBC",-0.0280964550023291
"2566","5-Fluorouracil + Entinostat","TNBC",0.0227305856945154
"2567","5-Fluorouracil + Gemcitabine","TNBC",-0.0424451420966735
"2568","5-Fluorouracil + GSK269962A","TNBC",-0.0971004802761823
"2569","5-Fluorouracil + JQ1","TNBC",0.000751776350521999
"2570","5-Fluorouracil + KU-55933","TNBC",-0.0285958092276115
"2571","5-Fluorouracil + Lapatinib","TNBC",-0.0364403435096714
"2572","5-Fluorouracil + Linsitinib","TNBC",-0.0591770141916683
"2573","5-Fluorouracil + Luminespib","TNBC",-0.0268893428608764
"2574","5-Fluorouracil + MK-1775","TNBC",0.00212941082061641
"2575","5-Fluorouracil + MK-2206","TNBC",-0.113044039461738
"2576","5-Fluorouracil + Navitoclax","TNBC",-0.0141628685882296
"2577","5-Fluorouracil + Nilotinib","TNBC",-0.0221772234251693
"2578","5-Fluorouracil + NU7441","TNBC",-0.0302106313622659
"2579","5-Fluorouracil + Nutlin-3a (-)","TNBC",-0.0497200003646008
"2580","5-Fluorouracil + Olaparib","TNBC",-0.0316204303493728
"2581","5-Fluorouracil + OSI-027","TNBC",-0.030497255272572
"2582","5-Fluorouracil + Paclitaxel","TNBC",-1
"2583","5-Fluorouracil + Palbociclib","TNBC",0.0146660405321919
"2584","5-Fluorouracil + PD173074","TNBC",-0.0385803561801824
"2585","5-Fluorouracil + PF-4708671","TNBC",0.0201111514650223
"2586","5-Fluorouracil + Pictilisib","TNBC",-0.0922318536350808
"2587","5-Fluorouracil + Ribociclib","TNBC",-0.0696355617858821
"2588","5-Fluorouracil + RO-3306","TNBC",-0.0561488863572233
"2589","5-Fluorouracil + Sapitinib","TNBC",-0.0156937031848612
"2590","5-Fluorouracil + SB216763","TNBC",-0.0119670674558538
"2591","5-Fluorouracil + SCH772984","TNBC",-0.0408287989603108
"2592","5-Fluorouracil + Sorafenib","TNBC",-0.0578809673881838
"2593","5-Fluorouracil + Taselisib","TNBC",-0.0726264342947401
"2594","5-Fluorouracil + Temozolomide","TNBC",-0.0103055865379157
"2595","5-Fluorouracil + Tozasertib","TNBC",-0.153927305627865
"2596","5-Fluorouracil + Trametinib","TNBC",-0.0122061646044775
"2597","5-Fluorouracil + Uprosertib","TNBC",-0.0657616031280417
"2598","5-Fluorouracil + Venetoclax","TNBC",0.00509177726405411
